"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"117","0.597921","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000053"
"119","0.608293","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000054"
"121","0.618659","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000055"
"123","0.628822","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000056"
"126","0.639561","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000057"
"128","0.649754","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000058"
"130","0.660152","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000059"
"132","0.670517","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000060"
"134","0.680751","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000061"
"136","0.691152","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000062"
"138","0.701538","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000063"
"140","0.711926","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000064"
"142","0.722330","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000065"
"144","0.732486","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000066"
"146","0.742842","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000067"
"148","0.753220","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000068"
"150","0.763344","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000069"
"152","0.773717","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000070"
"154","0.783890","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000071"
"156","0.794243","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000072"
"158","0.804614","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000073"
"160","0.815018","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000074"
"162","0.825474","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000075"
"164","0.835857","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000076"
"166","0.846242","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000077"
"168","0.856657","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000078"
"170","0.866819","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000079"
"172","0.876981","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000080"
"174","0.887376","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000081"
"176","0.897757","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000082"
"178","0.908109","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000083"
"180","0.918497","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000084"
"182","0.928658","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000085"
"184","0.939036","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000086"
"187","0.949570","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000087"
"189","0.959995","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000088"
"191","0.970381","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000089"
"193","0.980646","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000090"
"195","0.991062","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000091"
"197","1.001472","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000092"
"199","1.011869","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000093"
"201","1.022209","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000094"
"203","1.032377","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000095"
"205","1.042757","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000096"
"207","1.053111","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03B539E8, SEQ=0000000097"
