"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"117","0.586325","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000053"
"119","0.596411","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000054"
"121","0.606529","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000055"
"123","0.616749","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000056"
"125","0.627025","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000057"
"127","0.637317","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000058"
"129","0.647532","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000059"
"131","0.657676","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000060"
"133","0.668174","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000061"
"135","0.678457","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000062"
"137","0.688756","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000063"
"139","0.699233","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000064"
"141","0.709373","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000065"
"143","0.719592","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000066"
"145","0.729950","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000067"
"147","0.740166","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000068"
"149","0.750654","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000069"
"151","0.760906","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000070"
"153","0.771131","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000071"
"155","0.781403","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000072"
"157","0.791618","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000073"
"159","0.801770","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000074"
"161","0.812307","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000075"
"163","0.822527","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000076"
"165","0.832735","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000077"
"167","0.843330","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000078"
"169","0.853787","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000079"
"171","0.864040","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000080"
"173","0.874321","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000081"
"175","0.884546","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000082"
"177","0.895117","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000083"
"179","0.905294","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000084"
"181","0.915539","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000085"
"183","0.925804","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000086"
"186","0.935919","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000087"
"188","0.946353","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000088"
"190","0.956576","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000089"
"192","0.967077","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000090"
"194","0.977446","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000091"
"196","0.987667","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000092"
"198","0.997876","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000093"
"200","1.008368","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000094"
"202","1.018558","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000095"
"204","1.028849","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000096"
"206","1.039059","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000097"
"208","1.049559","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000098"
"210","1.059790","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000099"
"212","1.070043","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000100"
"214","1.080319","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000101"
"216","1.090529","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000102"
"218","1.100771","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000103"
"220","1.110992","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000104"
"222","1.121218","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000105"
"224","1.131514","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000106"
"226","1.141754","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000107"
"228","1.152257","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000108"
"230","1.162499","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000109"
"232","1.172706","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000110"
"234","1.182959","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000111"
"236","1.193228","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000112"
"238","1.203446","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000113"
"240","1.213672","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000114"
"242","1.223902","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000115"
"244","1.234187","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000116"
"246","1.244397","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000117"
"248","1.254937","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000118"
"250","1.265149","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000119"
"252","1.275436","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000120"
"254","1.285667","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000121"
"257","1.296342","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000122"
"259","1.306731","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000123"
"261","1.316953","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000124"
"263","1.327318","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000125"
"265","1.337492","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000126"
"267","1.347926","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000127"
"269","1.358232","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000128"
"271","1.368528","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000129"
"273","1.378809","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000130"
"275","1.388987","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000131"
"277","1.399514","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000132"
"279","1.409725","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000133"
"281","1.420217","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000134"
"283","1.430498","192.168.210.200","192.168.210.5","ENIP","67","00","Connection:  ID=0x03CB0442, SEQ=0000000135"
