"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"216","1.094957","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000104"
"218","1.105031","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000105"
"220","1.115033","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000106"
"222","1.125029","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000107"
"224","1.135040","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000108"
"226","1.145028","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000109"
"228","1.155004","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000110"
"230","1.165044","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000111"
"232","1.175026","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000112"
"234","1.185031","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000113"
"236","1.195020","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000114"
"238","1.205023","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000115"
"240","1.215013","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000116"
"242","1.225029","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000117"
"244","1.235041","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000118"
"246","1.245026","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000119"
"248","1.255040","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000120"
"250","1.265028","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000121"
"252","1.275028","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000122"
"254","1.285040","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000123"
"256","1.294997","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000124"
"258","1.305020","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000125"
"260","1.314999","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000126"
"262","1.324940","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000127"
"264","1.335023","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000128"
"266","1.345013","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000129"
"268","1.355066","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000130"
"270","1.365295","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000131"
"271","1.375005","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000132"
"273","1.385028","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000133"
"275","1.395028","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000134"
"277","1.405028","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000135"
"279","1.414938","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000136"
"281","1.425041","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000137"
"283","1.435029","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000138"
"285","1.445025","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000139"
"287","1.455026","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000140"
"289","1.465019","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000141"
"291","1.475012","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000142"
"293","1.485030","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000143"
"295","1.495003","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000144"
"297","1.505024","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000145"
"299","1.515031","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000146"
"301","1.525018","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000147"
"303","1.535035","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000148"
"305","1.545014","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000149"
"307","1.555026","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000150"
"309","1.565024","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000151"
"311","1.575009","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000152"
"313","1.585025","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000153"
"315","1.595024","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000154"
"317","1.605019","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000155"
"319","1.615010","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000156"
"321","1.625029","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000157"
"323","1.635012","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000158"
"325","1.645005","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000159"
"327","1.655025","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000160"
"329","1.665012","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000161"
"331","1.675080","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000162"
"333","1.684922","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000163"
"334","1.695027","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000164"
"336","1.705035","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000165"
"338","1.715015","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000166"
"340","1.725018","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000167"
"342","1.734990","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000168"
"344","1.745022","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000169"
"346","1.755016","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000170"
"348","1.765021","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000171"
"350","1.775003","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000172"
"352","1.785020","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000173"
"354","1.795026","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000174"
"356","1.804992","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000175"
"358","1.814930","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000176"
"360","1.824978","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000177"
"362","1.835014","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000178"
"364","1.844925","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000179"
"366","1.854995","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000180"
"368","1.865009","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000181"
"370","1.875003","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000182"
"372","1.884921","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000183"
"374","1.895014","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000184"
"376","1.904925","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000185"
"378","1.914924","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000186"
"380","1.924922","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000187"
"382","1.934919","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000188"
"384","1.945004","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000189"
"386","1.954996","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000190"
"388","1.965005","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000191"
"390","1.974922","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000192"
"392","1.984980","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000193"
"394","1.995347","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000194"
"395","2.004922","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000195"
"397","2.014918","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000196"
"399","2.024923","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000197"
