"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"344","1.758947","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000169"
"346","1.768946","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000170"
"348","1.778937","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000171"
"350","1.788951","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000172"
"352","1.798837","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000173"
"354","1.808834","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000174"
"356","1.818839","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000175"
"358","1.828945","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000176"
"360","1.838909","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000177"
"362","1.848924","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000178"
"364","1.858934","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000179"
"366","1.868916","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000180"
"368","1.878938","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000181"
"370","1.888915","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000182"
"372","1.898852","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000183"
"374","1.908854","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000184"
"376","1.918851","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000185"
"378","1.928853","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000186"
"380","1.938846","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000187"
"382","1.948856","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000188"
"384","1.959053","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000189"
"385","1.968856","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000190"
"387","1.978903","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000191"
"389","1.988946","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000192"
"391","1.998936","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000193"
"393","2.008932","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000194"
"395","2.018851","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000195"
"397","2.028940","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000196"
"399","2.038948","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000197"
"401","2.048931","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000198"
"403","2.058946","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000199"
"405","2.068947","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000200"
"407","2.078941","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000201"
"409","2.088948","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000202"
"411","2.098944","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000203"
"413","2.108941","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000204"
"415","2.118964","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000205"
"417","2.128945","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000206"
"419","2.138940","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000207"
"421","2.148942","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000208"
"423","2.158929","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000209"
"425","2.168939","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000210"
"427","2.178942","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000211"
"429","2.188953","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000212"
"431","2.198939","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000213"
"433","2.208951","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60004, SEQ=0000000214"
